Sentiment,Text,Label,Prediction
4,"Hello: Hello ,    Myself Marshal     It is a nice forum .. Promo Junkie  Marshal http://tinyurl.com/l7t9hp",1,1
0,just updated ubuntu... firefox`s updated too; n it just got a notch slower...,0,1
4,@chantymasen yeeesss &lt;3 aww nice namee,1,1
4,"The door to the bathroom w/ the litterbox was closed, and rather than pee somewhere else, Obie just cried until Mommy figured it out. Aw!",1,0
0,@ImCirocObama air dap to that suga! Me no like cold,0,0
4,@cameroonmaniac quiz call is free online I think...wait till thurs and try that,1,1
0,"I don't think my showing showed  If they did, the agent was rude and didn't leave a card.",0,0
0,@LaurPlayViolin  Tommy just ditto'd you,0,1
4,Some people just dont surprise me! note to self.. ur a bitch!,1,0
0,Dropped my lei off at the cemetary.,0,0
4,Had breakfast at the tea shop. Went to IKEA. Bought (after much agonising) a new bookcase. Off to pub next.,1,1
0,Going through a 80's rock phase tonight.. I definitely should have been born a decade or more earlier than I was.,0,1
4,Have to do some running around today but Gonna try my best for tix from @davenavarro6767  Dying to go! Cross ur fingers?,1,1
4,Ta ta dudes have a lovely day see you at @Bass_'s place for the party this evening.  xx,1,1
0,Dang it taylor! Dang you! I guess i should have done that a long time ago. It was just the last thing i was holding onto,0,0
4,@wpwend42 Good Luck with your thesis defense!!,1,1
4,@jacqui219 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip,1,1
4,Just listed! And perfect to help keep your hair up in the summer  http://bit.ly/H99aQ,1,1
4,plans for today: 1.work 2.lunch 3.shopping time 4.study 5.family dinner,1,1
4,"@Shar_ds Aha, thanks - they must be coming through my manor on the way to Wem-ber-leeeee then",1,1
4,@wanesaleto thanks  how are you today?,1,1
0,last night in cork  and come tomorrow i wont even remember it... double sad face  haha... in the words on lily allen.. NOT FAIR!,0,0
4,Whoohooo Allison Mack is Following me O.O ... I love you Girl,1,1
0,just called in... and I have to be at Jury Duty tomorrow morning at 9am... gee... i wont be buying a lottery ticket tonight,0,0
4,In bed watching The Golden Girls.,1,1
4,"@FakerPattyPattz - Yes you were very cute. I told you, you should have been in my purse and everyone could have seen your outfit.",1,1
4,"@LovelyAnomaly Why, thank you. Now if only there were more of you. You know, like, at least three total.   (Favrd-whoring aside, Thanks)",1,1
0,Lana Winchester doesn't answer my text     I guess I'm not Dominic,0,0
4,I had a great weekend,1,1
0,@mistressdenial Mothers are prone to being like that sadly,0,0
0,@demongirly Where do you go for that? I go to Mario Tricoci in Oak Brook but my favorite eastern block masseuse guy seems to be gone,0,0
4,Download movie  &quot;Bride of Frankenstein&quot; http://tinyurl.com/dzlmgt cool #movie,1,1
0,@MadThatter long for what ?? iv had the most awful day ever all i wanted to do was come on here but i cudnt  x,0,0
0,@imcudi Your not texting me,0,1
0,"@amitsaha: Sorry, that didn't do the trick either. It seems that the Flash plugin can't cope with multiple microphone channels",0,0
4,@jemlth Best way to work! Save time on commute and dressing up,1,1
4,@mcraddictal,1,1
4,canadian hospitality rocks! homemade pancakes are on the way to my belly.,1,1
4,@sethec by that time im the one zzzzzzzzzzzzzzZZ,1,1
0,@stmp4art I am lost. Please help me find a good home.,0,0
4,"@Muddkids I WISH mine would sleep!  trying to work with a toddler on your lap? mmnn, not so much fun (for either of us",1,0
0,is in a Bon Iver mood,0,1
0,@ggoceo re: going to BlogHer - boohoo  *pout*,0,0
0,ughhh i feel so bad for @mileycyrus ..she's gonna get so much shit for this that she doesn't need,0,0
0,The walk-in is sending me to the ER. Not a fun day,0,0
4,studying in the back garden in a bikini and listenin to le radio! fun fun times!!!,1,1
4,@mariroxthisbiz hahaha ok when you get back and your tummy feels better we'll go out,1,1
4,@bigmarketing sweet!!! So what's the plan for tonight big guy??  haha,1,1
0,"@MJChatter I just checked, It's clear in TN and GA!  Now I'm really jealous! haha",0,0
4,"@begthehobo LOL, only 3?!  Ive been going insanee watching all the trailers/previews on youtube. My mum is going tomorrow to get itt!",1,1
0,"@juicystar007 nooo blair, your way too pretty already and so many people would kill for your hair",0,0
0,@drewryanscott a bad thought passed my mind when i saw that,0,0
0,@oliviamunn You should have taken it all off,0,1
4,"almost finished. ;) Only have to build up some more in my room ( xbox, music .. )",1,0
0,Sick in bed.  Drinking Quench and eating jello... Bleh.  Secret Life marathon...,0,0
0,Beautiful song...but so sad...  http://bit.ly/12WNwQ,0,0
0,I'm back everyone,0,1
0,says Paul Quarrington ( http://tinyurl.com/otgddd ) has just been diagnosed with lung cancer  http://plurk.com/p/xyjgf,0,0
4,@mcgburson Classes? Case of mistaken identity? I haven't been in school in forever...,1,0
0,"last weekday of doing nothing, school starts next week!!!",0,0
4,Is it possible to overdose on almonds?,1,1
0,"I can see the sun!! Too bad Heels and Hills half marathon got this morning canceled, due to bad weather",0,0
4,Watching Twilighttt,1,1
0,@shirley_puspita aduh really bad day. Nanti kita ceting2 ya kalo miss uda pulang hehe. Kesel nih miss,0,0
0,"Realized living in LA isn't fun, someone tried to get in the house at 2:15a.m. and its now 3:30 and I can not sleep cause I'm so scared",0,0
4,@popovz Yep. We're a Beatlemaniac family.,1,1
4,Power's back on. Lets to this!,1,1
0,@walljm Sorry you don't feel well today.  But I'm glad you were able to rescue most of the pictures.,0,0
4,is tuned in to Lori Wyman's &quot;Motivational Mondays&quot; teleconference! I am READY to take ACTION!!,1,1
4,"Watching t4. Hugh Jackman seems like a genuinely nice, funny guy.",1,1
4,Von Iva tonight boys and girls  PLUSH 10pm be there,1,1
4,@joannec__ i will see you this sunday at church?  i luv it how you're so happy each time u come back to hk  i'm going ot newcastle!,1,1
4,Wooo! Got my graduation dress  wiiiiinner,1,1
0,@niiicolebby same and i realy wanted to see hey monday and tell elliot that i love him!!,0,1
0,kid. i have the names already thankfully/ now decent relationship hmm could be why no kids huh  anh. whatever. time to go get ready,0,1
0,@dhoskingmoxom I am mourning your breakup with beer  ... but Smirnoff Coolers are still on right!!!,0,0
4,"@tomit That's what I thought,...  Probably one from '96 or '97,...",1,1
0,Now im just bored. English/spanish tomoro. Fun...,0,0
0,"haha My mom and sister are going to mexico tomorrow, I will miss you  http://is.gd/R9OK",0,0
0,i didnt tweet the whole day! tweet. gonna retire now. working whole day tmr,0,0
4,ii want myy own show on tv!!  that'd be really dope.,1,1
4,Finally in hespera!!!! Gonna partyyyyyy like there's no tomorrow !!! Hey we only get to live once!!!,1,1
4,@macitout Yeah it may smell funky but its delicious...promise,1,1
0,oh my. hubby just informed me our other pc hard drive may have bit the dust. all my pictures from the past year may be lost.,0,0
4,okay eyes starting to burn.. I think that's a way my body is trying to tell me i should sleep... I think I will.. nighty night twitter!,1,1
4,@stillbomb I told you I gotchu.,1,1
0,Early straight red card to vaughan,0,1
0,@DP1021 you posted befor me in the review thread,0,1
0,Going to sleep with my lil boo! kinda wishin he was here,0,0
0,@t00muchcaffeine there's no way to restore it. bootneuter was used in unlocking it so no matter what i do its unlocked but unactivated,0,0
0,finals today. ahh help,0,1
0,@Piewacket1 aww thanks pie but its ok I understand   no force needed.,0,1
4,"@OfficialAshleyG aww, he is so cuuute  How old is he?",1,0
4,well at least I an log into twitter through twirl easily,1,1
0,"What started off as a good day, is ending bad! Aah! Where's my iPod cable?",0,0
0,I left a little early so now i get to wait longer...,0,0
4,@bentheo Indeed. 750 items unread in Google Reader this morning.,1,1
4,is excited for tuesday! CAMP!  Four days in the woods,1,1
4,@LCowie I nearly got the car stuck getting out. Amun Sa do not like all this water. Great fun for my first event though!  #maelstrom,1,0
0,@fEEDmeRUNWAY  I trust u I jus don't trust HER she type sus http://myloc.me/455o,0,1
0,It's been 3 1/2 hours since I left the Eye Care Center and my pupils still are having trouble being outside.,0,0
0,I'm a twitter virgen,0,1
4,@MissAMJ It's those that have to please us that must learn   We try to be patient!,1,1
0,@mayawesome Hmm. Sometimes. Depends what subject in Chem. But Chemistry comes under Science. I hate Science. Im awful at it,0,0
4,can't wait to have new demi's album  and selena's one too (:,1,1
4,@shoelover79 I am a genius really,1,1
4,@LilPecan Nah. I actually kind of like the irony now,1,1
0,@kyoisorange BUT I DONT WANNA STAY UPP,0,0
0,"Watching &quot;The Dark Knight&quot;...again, nothing on HBO this morning",0,1
0,"I'm home, when I really don't want to be...",0,0
0,@SamShepherd no i don't think so!  when did you send it?,0,1
0,this jumper feels itchy  and i's beige bleurghh,0,0
4,"@SabertronToys Probably not since Japan is a bit far. Even if he were there, 59 feet of robot would present a challenge",1,1
0,"@seany_G Lucky you. Just lost 30 minutes due to my computer crashing, I really didn't need that",0,0
0,"Gmail labs' reply to all by default is a simple great option I use a lot. But I don't know why, it's temporarily disabled",0,1
0,I'm bored. some class tests tomorrow ...don't wanna learn  i hate it ....but i have 2,0,0
0,"READING: People uprooted by conflict and persecution worldwide: 42 MILLIONS,  STOP complaining about  Mondays   http://tinyurl.com/ljh9go",0,1
0,Im 95% sure i am not getting out of here on time,0,0
0,frogs don't belong in the road. But that's where they all decided to hang out tonight. probably killed a lot,0,0
4,"home from work, had a good night, headed to bed.  We have a fun day with friends planned tomorrow.  Be looking for pics of the kids",1,1
0,omg i have over 100 tweets to go back to... never again will i neglect twitter for days at a time.. mini laptop doesn't have tweet deck,0,0
4,@nanavette Just wanted to hi..but good night! I hope I get to talk to you tomorrow  How's Pocket Edward? Mine just chills.all the time lol,1,1
4,"so yeah... im going to sleep... i guess Diablo 2 got the better of my time tonight, lol... I STILL love that game",1,1
4,@KG4ZXK it's probably more Hollywood hype,1,1
0,This is indeed very sad  Also my prayers for these people and their families.,0,0
0,"@koreas yeah me too but if rafa would have stayed in, he probably would have lost in the first round anyway",0,0
4,@hmikail lol hey man I didn't understand after &quot;rocks ..&quot;,1,1
4,@mileycyrus is loving miley cyrus and her music,1,1
4,@BigBrotherTardo @keithdmiller  Thanks for the follow  friday - #followfriday right back at ya,1,1
0,"Working from home today, my back is killing me  Doctor and then physio after later today.",0,0
4,@biankah 'epoxied' was the correct spelling. I always think it's wrong too,1,1
4,"Started Recording Today...errr yesterday, sounding awesome",1,1
4,Bout to grill some burgers with my baby.. Drinking later,1,1
0,I just finished walking Apache... now I'm a sweaty ninja!kitty,0,1
4,@goaliemom31 Yay for the goalie!,1,1
0,Workout routine not even done and alex quits,0,0
0,@john827 Ok then go and watch with me!!! I just have to work Crooners after the show.,0,1
4,#followfriday @dpbyron my newest twit friend we can agree to disagree  but we both hate the yanks!,1,1
0,Another beautiful day! Shame I'm stuck in an office.,0,0
4,@richstyles HaHa! dat is funny lol,1,1
4,@al3x Aloha from Oahu. Hope you enjoy your stay,1,1
4,off to make my dough.  something i knead to do.,1,0
4,@DonnieWahlberg DO IT BIG DDUB!! Just like you always do! Y'all was going so hard ya fucked the lights up! Holla at my girl @TIBlockhead,1,1
4,@FooFlighter   no prob! next time I'll let you know you have VIP passengers on board! hehe,1,1
4,BAH edward you douche bag don't stand in the sun! im reading new moon. again,1,1
0,"@shannamoakler http://twitpic.com/7s8p5 - This makes me so so sad.  But yes, I feel like this a lot. :/",0,0
0,"I still need a light color RBL scalp. I'm getting desperate. I don't wanna buy the cool cat ones, cause they said it's too big for rbl...",0,0
4,@maybemybaby http://twitpic.com/6oiry - thanks baby,1,1
0,"@LinneaHH thanks for ur concern, unfortunately it's not  This is the worst one so far.",0,0
4,my hound smiles when i bring him home a doggy bag!  what a pleasure,1,1
0,@elainevyap why? what happened?,0,0
4,"@duray Steph's 20th must mean that 30 is coming up pretty quick for you, right? Have fun anyway!",1,1
0,Feel like I haven't twittered much today,0,0
0,@ladyspwrinkles  i got one that read 'i discourage my friends from losing weight so i'll still be the skinny one'.,0,0
4,http://twitpic.com/5kbco - Thanks  But I don't do exams 'cos I'm doing fine art.,1,1
0,Good to see Britney's up nice and early today. Amazed she can keep starting all these new accounts with her hands full!,0,1
4,"@TJ_Black Have been following The Jack Black Diet, it really works",1,1
0,someone needs to get out of the bad mood they're in.,0,0
0,@MrPointyHead Unlucky on the back injury  For irony: My Mum damaged her knee on a health and safety training course! Had to laugh :p,0,0
4,@taliana that was awesome  loved it *nodnod*,1,1
0,Found out last night that an old friend had bike crash and has broken neck and internal bleeding  Giving nurses hell coz he wants a fag,0,0
0,sam and sean are teasing me saying they are gonna get wings without me,0,0
4,loves the new YSL shoes,1,1
4,Watching kdramas at 3am.,1,1
0,Tweetdeck doesn't like unicode.,0,0
4,"@goatfox Weekend was tough, but I'm still Smoke-Free!  I had no motivation and slept a ton, but maintained my willpower",1,0
0,Ulcer the Musical! It's ulcer-rific! uls-tacular?! Stomach bleeding fun for the whole family!! (apparently even two drinks is a no no),0,0
